@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,paragraph,wikiPageID,artistName
http://dbpedia.org/resource/France,264746,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",France,528,0.9996824248995915,2.0905953617293165E-4,"Jean Reinhardt (23 January 1910 – 16 May 1953), known to all by his Romani nickname Django (French: [dʒãŋɡo ʁɛjnaʁt] or [dʒɑ̃ɡo ʁenɑʁt]), was a Belgian-born Romani-French jazz guitarist and composer. He was the first major jazz talent to emerge from Europe and remains the most significant.With violinist Stéphane Grappelli, Reinhardt formed the Paris-based Quintette du Hot Club de France in 1934. The group was among the first to play jazz that featured the guitar as a lead instrument. Reinhardt recorded in France with many visiting American musicians, including Coleman Hawkins and Benny Carter, and briefly toured the United States with Duke Ellington's orchestra in 1946. He died suddenly of a stroke in 1953 at the age of 43.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Composer,22617,,composer,206,0.9995854429210511,4.1358280708346024E-4,"Jean Reinhardt (23 January 1910 – 16 May 1953), known to all by his Romani nickname Django (French: [dʒãŋɡo ʁɛjnaʁt] or [dʒɑ̃ɡo ʁenɑʁt]), was a Belgian-born Romani-French jazz guitarist and composer. He was the first major jazz talent to emerge from Europe and remains the most significant.With violinist Stéphane Grappelli, Reinhardt formed the Paris-based Quintette du Hot Club de France in 1934. The group was among the first to play jazz that featured the guitar as a lead instrument. Reinhardt recorded in France with many visiting American musicians, including Coleman Hawkins and Benny Carter, and briefly toured the United States with Duke Ellington's orchestra in 1946. He died suddenly of a stroke in 1953 at the age of 43.
",9039,Django_Reinhardt
http://dbpedia.org/resource/French_people,19136,"Wikidata:Q41710,DBpedia:EthnicGroup",French,94,0.9980780634975036,0.0018158702955221792,"Jean Reinhardt (23 January 1910 – 16 May 1953), known to all by his Romani nickname Django (French: [dʒãŋɡo ʁɛjnaʁt] or [dʒɑ̃ɡo ʁenɑʁt]), was a Belgian-born Romani-French jazz guitarist and composer. He was the first major jazz talent to emerge from Europe and remains the most significant.With violinist Stéphane Grappelli, Reinhardt formed the Paris-based Quintette du Hot Club de France in 1934. The group was among the first to play jazz that featured the guitar as a lead instrument. Reinhardt recorded in France with many visiting American musicians, including Coleman Hawkins and Benny Carter, and briefly toured the United States with Duke Ellington's orchestra in 1946. He died suddenly of a stroke in 1953 at the age of 43.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Europe,82725,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Europe,266,0.9958654270756824,0.004136084313720512,"Jean Reinhardt (23 January 1910 – 16 May 1953), known to all by his Romani nickname Django (French: [dʒãŋɡo ʁɛjnaʁt] or [dʒɑ̃ɡo ʁenɑʁt]), was a Belgian-born Romani-French jazz guitarist and composer. He was the first major jazz talent to emerge from Europe and remains the most significant.With violinist Stéphane Grappelli, Reinhardt formed the Paris-based Quintette du Hot Club de France in 1934. The group was among the first to play jazz that featured the guitar as a lead instrument. Reinhardt recorded in France with many visiting American musicians, including Coleman Hawkins and Benny Carter, and briefly toured the United States with Duke Ellington's orchestra in 1946. He died suddenly of a stroke in 1953 at the age of 43.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Stroke,9377,"Wikidata:Q12136,DBpedia:Disease",stroke,718,0.9958406791404835,0.004175465029081144,"Jean Reinhardt (23 January 1910 – 16 May 1953), known to all by his Romani nickname Django (French: [dʒãŋɡo ʁɛjnaʁt] or [dʒɑ̃ɡo ʁenɑʁt]), was a Belgian-born Romani-French jazz guitarist and composer. He was the first major jazz talent to emerge from Europe and remains the most significant.With violinist Stéphane Grappelli, Reinhardt formed the Paris-based Quintette du Hot Club de France in 1934. The group was among the first to play jazz that featured the guitar as a lead instrument. Reinhardt recorded in France with many visiting American musicians, including Coleman Hawkins and Benny Carter, and briefly toured the United States with Duke Ellington's orchestra in 1946. He died suddenly of a stroke in 1953 at the age of 43.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Orchestra,12159,,orchestra,677,0.6840642433303835,0.46185060683867923,"Jean Reinhardt (23 January 1910 – 16 May 1953), known to all by his Romani nickname Django (French: [dʒãŋɡo ʁɛjnaʁt] or [dʒɑ̃ɡo ʁenɑʁt]), was a Belgian-born Romani-French jazz guitarist and composer. He was the first major jazz talent to emerge from Europe and remains the most significant.With violinist Stéphane Grappelli, Reinhardt formed the Paris-based Quintette du Hot Club de France in 1934. The group was among the first to play jazz that featured the guitar as a lead instrument. Reinhardt recorded in France with many visiting American musicians, including Coleman Hawkins and Benny Carter, and briefly toured the United States with Duke Ellington's orchestra in 1946. He died suddenly of a stroke in 1953 at the age of 43.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Classical_guitar,2145,,guitar,477,0.5504194327320069,0.5971008407064636,"Jean Reinhardt (23 January 1910 – 16 May 1953), known to all by his Romani nickname Django (French: [dʒãŋɡo ʁɛjnaʁt] or [dʒɑ̃ɡo ʁenɑʁt]), was a Belgian-born Romani-French jazz guitarist and composer. He was the first major jazz talent to emerge from Europe and remains the most significant.With violinist Stéphane Grappelli, Reinhardt formed the Paris-based Quintette du Hot Club de France in 1934. The group was among the first to play jazz that featured the guitar as a lead instrument. Reinhardt recorded in France with many visiting American musicians, including Coleman Hawkins and Benny Carter, and briefly toured the United States with Duke Ellington's orchestra in 1946. He died suddenly of a stroke in 1953 at the age of 43.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Gypsy_jazz,244,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",gypsy jazz,67,1.0,0.0,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Djangology,6,"Wikidata:Q482994,Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicAlbum,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Album",Djangology,129,1.0,0.0,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Nuages,53,,Nuages,160,1.0,0.0,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Jazz_guitarist,165,,Jazz guitarist,169,1.0,0.0,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Frank_Vignola,56,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Frank Vignola,184,1.0,0.0,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Berlin_International_Film_Festival,4131,"Wikidata:Q220505,Wikidata:Q1656682,DUL:Event,Schema:Festival,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:FilmFestival",Berlin International Film Festival,469,0.9999946459390202,2.221168273734439E-6,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Europe,82725,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Europe,377,0.999953334411637,4.020194906924203E-5,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.9994341167020109,5.22973135065761E-4,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.S.,392,0.9967007845338525,0.002988301768651559,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Belleville,76,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:ClericalAdministrativeRegion,DBpedia:AdministrativeRegion,DBpedia:Diocese",Belleville,115,0.9896009711509858,0.006066031472645467,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Minor_Swing_(composition),14,,Minor Swing,90,0.9288917553884755,0.07653061224489524,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Daphne,254,,Daphne,105,0.8657599060015635,0.1532806918387187,"Reinhardt's most popular compositions have become standards within gypsy jazz, including ""Minor Swing"", ""Daphne"", ""Belleville"", ""Djangology"", ""Swing '42"", and ""Nuages"". Jazz guitarist Frank Vignola claims that nearly every major popular-music guitarist in the world has been influenced by Reinhardt. Over the last few decades, annual Django festivals have been held throughout Europe and the U.S., and a biography has been written about his life. In February 2017, the Berlin International Film Festival held the world premiere of the French film Django.
",9039,Django_Reinhardt
http://dbpedia.org/resource/Gypsy_jazz,244,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",gypsy jazz,67,1.0,0.0,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Djangology,6,"Wikidata:Q482994,Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicAlbum,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Album",Djangology,129,1.0,0.0,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Nuages,53,,Nuages,160,1.0,0.0,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Jazz_guitarist,165,,Jazz guitarist,169,1.0,0.0,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Frank_Vignola,56,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Frank Vignola,184,1.0,0.0,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Berlin_International_Film_Festival,4131,"Wikidata:Q220505,Wikidata:Q1656682,DUL:Event,Schema:Festival,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:FilmFestival",Berlin International Film Festival,469,0.9999946459390202,2.221168273734439E-6,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Europe,82725,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Europe,377,0.999953334411637,4.020194906924203E-5,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.9994341167020109,5.22973135065761E-4,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/United_States,553539,"Wikidata:Q6256,Schema:Place,Schema:Country,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Country",U.S.,392,0.9967007845338525,0.002988301768651559,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Roman_Catholic_Diocese_of_Belleville,76,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:ClericalAdministrativeRegion,DBpedia:AdministrativeRegion,DBpedia:Diocese",Belleville,115,0.9896009711509858,0.006066031472645467,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Minor_Swing_(composition),14,,Minor Swing,90,0.9288917553884755,0.07653061224489524,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Daphne,254,,Daphne,105,0.8657599060015635,0.1532806918387187,"== Biography ==
",9039,Django_Reinhardt
http://dbpedia.org/resource/Gypsy_jazz,244,"Wikidata:Q188451,DUL:Concept,DBpedia:TopicalConcept,DBpedia:Genre,DBpedia:MusicGenre",gypsy jazz,67,1.0,0.0,"=== Early life ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Djangology,6,"Wikidata:Q482994,Wikidata:Q386724,Wikidata:Q2188189,Schema:MusicAlbum,Schema:CreativeWork,DBpedia:Work,DBpedia:MusicalWork,DBpedia:Album",Djangology,129,1.0,0.0,"=== Early life ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Nuages,53,,Nuages,160,1.0,0.0,"=== Early life ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Jazz_guitarist,165,,Jazz guitarist,169,1.0,0.0,"=== Early life ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Frank_Vignola,56,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Frank Vignola,184,1.0,0.0,"=== Early life ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Berlin_International_Film_Festival,4131,"Wikidata:Q220505,Wikidata:Q1656682,DUL:Event,Schema:Festival,Schema:Event,DBpedia:SocietalEvent,DBpedia:Event,DBpedia:FilmFestival",Berlin International Film Festival,469,0.9999946459390202,2.221168273734439E-6,"=== Early life ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Europe,82725,"Schema:Place,Schema:Continent,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Continent",Europe,377,0.999953334411637,4.020194906924203E-5,"=== Early life ===
",9039,Django_Reinhardt
http://dbpedia.org/resource/Max_Reinhardt,584,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Reinhardt,0,0.9994341167020109,5.22973135065761E-4,"=== Early life ===
",9039,Django_Reinhardt
