@URI,@support,@types,@surfaceForm,@offset,@similarityScore,@percentageOfSecondRank,paragraph,wikiPageID,artistName
"http://dbpedia.org/resource/Clarinda,_Iowa",115,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City","Clarinda, Iowa",87,1.0,0.0,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
"http://dbpedia.org/resource/Fort_Morgan,_Colorado",152,"Wikidata:Q486972,Wikidata:Q3957,Schema:Place,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Town","Fort Morgan, Colorado",458,1.0,0.0,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
http://dbpedia.org/resource/North_Platte_River,487,"Wikidata:Q47521,Wikidata:Q4022,Schema:RiverBodyOfWater,Schema:Place,Schema:BodyOfWater,DBpedia:Stream,DBpedia:Place,DBpedia:NaturalPlace,DBpedia:Location,DBpedia:BodyOfWater,DBpedia:River",North Platte,131,0.9999999999976126,2.3485360946869262E-12,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
"http://dbpedia.org/resource/Kansas_City,_Missouri",13342,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",", Missouri",204,0.9999999972110345,0.0,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
http://dbpedia.org/resource/Denver,23769,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Denver,1169,0.9999980279631135,1.9586373122242486E-6,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
http://dbpedia.org/resource/Nebraska,24165,"Wikidata:Q3455524,Schema:Place,Schema:AdministrativeArea,DBpedia:Region,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:AdministrativeRegion",Nebraska,155,0.9990785990072221,6.934298029460669E-4,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
http://dbpedia.org/resource/Isle_of_Lewis,1348,"Wikidata:Q486972,Schema:Place,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:Settlement",Lewis,42,0.9978913334108,0.002113122145036538,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
http://dbpedia.org/resource/Glenn_Miller,1917,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Agent,DBpedia:Person",Glenn Miller,62,0.9873736866690965,0.012787775794874542,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
http://dbpedia.org/resource/Elmer_Miller_(outfielder),9,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q24229398,Wikidata:Q215627,Wikidata:Q10871364,DUL:NaturalPerson,DUL:Agent,Schema:Person,DBpedia:Person,DBpedia:Athlete,DBpedia:Agent,DBpedia:BaseballPlayer",Elmer Miller,48,0.8350511002523446,0.19753086419753418,"The son of Mattie Lou (née Cavender) and Lewis Elmer Miller, Glenn Miller was born in Clarinda, Iowa. He attended grade school in North Platte in western Nebraska. In 1915, his family moved to Grant City, Missouri. Around this time, he had made enough money from milking cows to buy his first trombone and played in the town orchestra. He played cornet and mandolin, but he switched to trombone by 1916. In 1918, the Miller family moved again, this time to Fort Morgan, Colorado, where he went to high school. In the fall of 1919, he joined the high school American football team, the Maroons, which won the Northern Colorado American Football Conference in 1920. He was named Best Left End in Colorado. During his senior year, he became interested in ""dance band music"". He was so taken that he formed a band with some classmates. By the time he graduated from high school in 1921, he had decided to become a professional musician.In 1923, Miller entered the University of Colorado in Boulder, where he joined Sigma Nu fraternity. He spent most of his time away from school, attending auditions and playing any gigs he could get, including with Boyd Senter's band in Denver. After failing three out of five classes, he dropped out of school to pursue a career in music.
",64610,Glenn_Miller
http://dbpedia.org/resource/Ben_Pollack,126,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Ben Pollack,214,1.0,0.0,"He studied the Schillinger System with Joseph Schillinger, under whose tutelage he composed what became his signature theme, ""Moonlight Serenade"". In 1926, Miller toured with several groups, landing a good spot in Ben Pollack's group in Los Angeles. He also played for Victor Young, which allowed him to be mentored by other professional musicians. In the beginning he was the main trombone soloist of the band. But when Jack Teagarden joined Pollack's band in 1928, Miller found that his solos were cut drastically. He realized that his future was in arranging and composing.He had a songbook published in Chicago in 1928 entitled Glenn Miller's 125 Jazz Breaks for Trombone by the Melrose Brothers. During his time with Pollack, he wrote several arrangements. He wrote his first composition, ""Room 1411"", with Benny Goodman, and Brunswick Records released it as a 78 under the name ""Benny Goodman's Boys"".In 1928, when the band arrived in New York City, he sent for and married his college sweetheart, Helen Burger. He was a member of Red Nichols's orchestra in 1930, and because of Nichols, he played in the pit bands of two Broadway shows, Strike Up the Band and Girl Crazy. The band included Benny Goodman and Gene Krupa.During the late 1920s and early 1930s, Miller worked as a freelance trombonist in several bands. On a March 21, 1928 Victor Records session he played alongside Tommy Dorsey, Benny Goodman, and Joe Venuti in the All-Star Orchestra directed by Nat Shilkret. He arranged and played trombone on several significant Dorsey Brothers sessions for OKeh Records, including ""The Spell of the Blues"", ""Let's Do It"", and ""My Kinda Love"", all with Bing Crosby on vocals. On November 14, 1929, vocalist Red McKenzie hired Miller to play on two records: ""Hello, Lola"" and ""If I Could Be With You One Hour Tonight"". Beside Miller were saxophonist Coleman Hawkins, clarinetist Pee Wee Russell, guitarist Eddie Condon, and drummer Gene Krupa.In the early-to-mid-1930s, Miller worked as a trombonist, arranger, and composer for The Dorsey Brothers, first when they were a Brunswick studio group and when they formed an ill-fated orchestra. Miller composed the songs ""Annie's Cousin Fanny"", ""Dese Dem Dose"", ""Harlem Chapel Chimes"", and ""Tomorrow's Another Day"" for the Dorsey Brothers Band in 1934 and 1935. In 1935, he assembled an American orchestra for British bandleader Ray Noble, developing the arrangement of lead clarinet over four saxophones that became a characteristic of his big band. Members of the Noble band included Claude Thornhill, Bud Freeman, and Charlie Spivak.
",64610,Glenn_Miller
http://dbpedia.org/resource/Los_Angeles,125135,"Wikidata:Q515,Wikidata:Q486972,Schema:Place,Schema:City,DBpedia:Settlement,DBpedia:PopulatedPlace,DBpedia:Place,DBpedia:Location,DBpedia:City",Los Angeles,237,1.0,2.0228746062023834E-21,"He studied the Schillinger System with Joseph Schillinger, under whose tutelage he composed what became his signature theme, ""Moonlight Serenade"". In 1926, Miller toured with several groups, landing a good spot in Ben Pollack's group in Los Angeles. He also played for Victor Young, which allowed him to be mentored by other professional musicians. In the beginning he was the main trombone soloist of the band. But when Jack Teagarden joined Pollack's band in 1928, Miller found that his solos were cut drastically. He realized that his future was in arranging and composing.He had a songbook published in Chicago in 1928 entitled Glenn Miller's 125 Jazz Breaks for Trombone by the Melrose Brothers. During his time with Pollack, he wrote several arrangements. He wrote his first composition, ""Room 1411"", with Benny Goodman, and Brunswick Records released it as a 78 under the name ""Benny Goodman's Boys"".In 1928, when the band arrived in New York City, he sent for and married his college sweetheart, Helen Burger. He was a member of Red Nichols's orchestra in 1930, and because of Nichols, he played in the pit bands of two Broadway shows, Strike Up the Band and Girl Crazy. The band included Benny Goodman and Gene Krupa.During the late 1920s and early 1930s, Miller worked as a freelance trombonist in several bands. On a March 21, 1928 Victor Records session he played alongside Tommy Dorsey, Benny Goodman, and Joe Venuti in the All-Star Orchestra directed by Nat Shilkret. He arranged and played trombone on several significant Dorsey Brothers sessions for OKeh Records, including ""The Spell of the Blues"", ""Let's Do It"", and ""My Kinda Love"", all with Bing Crosby on vocals. On November 14, 1929, vocalist Red McKenzie hired Miller to play on two records: ""Hello, Lola"" and ""If I Could Be With You One Hour Tonight"". Beside Miller were saxophonist Coleman Hawkins, clarinetist Pee Wee Russell, guitarist Eddie Condon, and drummer Gene Krupa.In the early-to-mid-1930s, Miller worked as a trombonist, arranger, and composer for The Dorsey Brothers, first when they were a Brunswick studio group and when they formed an ill-fated orchestra. Miller composed the songs ""Annie's Cousin Fanny"", ""Dese Dem Dose"", ""Harlem Chapel Chimes"", and ""Tomorrow's Another Day"" for the Dorsey Brothers Band in 1934 and 1935. In 1935, he assembled an American orchestra for British bandleader Ray Noble, developing the arrangement of lead clarinet over four saxophones that became a characteristic of his big band. Members of the Noble band included Claude Thornhill, Bud Freeman, and Charlie Spivak.
",64610,Glenn_Miller
http://dbpedia.org/resource/Bud_Freeman,210,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Bud Freeman,2556,1.0,0.0,"He studied the Schillinger System with Joseph Schillinger, under whose tutelage he composed what became his signature theme, ""Moonlight Serenade"". In 1926, Miller toured with several groups, landing a good spot in Ben Pollack's group in Los Angeles. He also played for Victor Young, which allowed him to be mentored by other professional musicians. In the beginning he was the main trombone soloist of the band. But when Jack Teagarden joined Pollack's band in 1928, Miller found that his solos were cut drastically. He realized that his future was in arranging and composing.He had a songbook published in Chicago in 1928 entitled Glenn Miller's 125 Jazz Breaks for Trombone by the Melrose Brothers. During his time with Pollack, he wrote several arrangements. He wrote his first composition, ""Room 1411"", with Benny Goodman, and Brunswick Records released it as a 78 under the name ""Benny Goodman's Boys"".In 1928, when the band arrived in New York City, he sent for and married his college sweetheart, Helen Burger. He was a member of Red Nichols's orchestra in 1930, and because of Nichols, he played in the pit bands of two Broadway shows, Strike Up the Band and Girl Crazy. The band included Benny Goodman and Gene Krupa.During the late 1920s and early 1930s, Miller worked as a freelance trombonist in several bands. On a March 21, 1928 Victor Records session he played alongside Tommy Dorsey, Benny Goodman, and Joe Venuti in the All-Star Orchestra directed by Nat Shilkret. He arranged and played trombone on several significant Dorsey Brothers sessions for OKeh Records, including ""The Spell of the Blues"", ""Let's Do It"", and ""My Kinda Love"", all with Bing Crosby on vocals. On November 14, 1929, vocalist Red McKenzie hired Miller to play on two records: ""Hello, Lola"" and ""If I Could Be With You One Hour Tonight"". Beside Miller were saxophonist Coleman Hawkins, clarinetist Pee Wee Russell, guitarist Eddie Condon, and drummer Gene Krupa.In the early-to-mid-1930s, Miller worked as a trombonist, arranger, and composer for The Dorsey Brothers, first when they were a Brunswick studio group and when they formed an ill-fated orchestra. Miller composed the songs ""Annie's Cousin Fanny"", ""Dese Dem Dose"", ""Harlem Chapel Chimes"", and ""Tomorrow's Another Day"" for the Dorsey Brothers Band in 1934 and 1935. In 1935, he assembled an American orchestra for British bandleader Ray Noble, developing the arrangement of lead clarinet over four saxophones that became a characteristic of his big band. Members of the Noble band included Claude Thornhill, Bud Freeman, and Charlie Spivak.
",64610,Glenn_Miller
http://dbpedia.org/resource/Claude_Thornhill,186,"Http://xmlns.com/foaf/0.1/Person,Wikidata:Q5,Wikidata:Q483501,Wikidata:Q24229398,Wikidata:Q215627,DUL:NaturalPerson,DUL:Agent,Schema:Person,Schema:MusicGroup,DBpedia:Person,DBpedia:Artist,DBpedia:Agent,DBpedia:MusicalArtist",Claude Thornhill,2538,1.0,0.0,"He studied the Schillinger System with Joseph Schillinger, under whose tutelage he composed what became his signature theme, ""Moonlight Serenade"". In 1926, Miller toured with several groups, landing a good spot in Ben Pollack's group in Los Angeles. He also played for Victor Young, which allowed him to be mentored by other professional musicians. In the beginning he was the main trombone soloist of the band. But when Jack Teagarden joined Pollack's band in 1928, Miller found that his solos were cut drastically. He realized that his future was in arranging and composing.He had a songbook published in Chicago in 1928 entitled Glenn Miller's 125 Jazz Breaks for Trombone by the Melrose Brothers. During his time with Pollack, he wrote several arrangements. He wrote his first composition, ""Room 1411"", with Benny Goodman, and Brunswick Records released it as a 78 under the name ""Benny Goodman's Boys"".In 1928, when the band arrived in New York City, he sent for and married his college sweetheart, Helen Burger. He was a member of Red Nichols's orchestra in 1930, and because of Nichols, he played in the pit bands of two Broadway shows, Strike Up the Band and Girl Crazy. The band included Benny Goodman and Gene Krupa.During the late 1920s and early 1930s, Miller worked as a freelance trombonist in several bands. On a March 21, 1928 Victor Records session he played alongside Tommy Dorsey, Benny Goodman, and Joe Venuti in the All-Star Orchestra directed by Nat Shilkret. He arranged and played trombone on several significant Dorsey Brothers sessions for OKeh Records, including ""The Spell of the Blues"", ""Let's Do It"", and ""My Kinda Love"", all with Bing Crosby on vocals. On November 14, 1929, vocalist Red McKenzie hired Miller to play on two records: ""Hello, Lola"" and ""If I Could Be With You One Hour Tonight"". Beside Miller were saxophonist Coleman Hawkins, clarinetist Pee Wee Russell, guitarist Eddie Condon, and drummer Gene Krupa.In the early-to-mid-1930s, Miller worked as a trombonist, arranger, and composer for The Dorsey Brothers, first when they were a Brunswick studio group and when they formed an ill-fated orchestra. Miller composed the songs ""Annie's Cousin Fanny"", ""Dese Dem Dose"", ""Harlem Chapel Chimes"", and ""Tomorrow's Another Day"" for the Dorsey Brothers Band in 1934 and 1935. In 1935, he assembled an American orchestra for British bandleader Ray Noble, developing the arrangement of lead clarinet over four saxophones that became a characteristic of his big band. Members of the Noble band included Claude Thornhill, Bud Freeman, and Charlie Spivak.
",64610,Glenn_Miller
